"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-12-31 23:00:00","2024-01-01 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1019750,1019750,0,403821,0.39599999785423
"2024-01-01 00:00:00","2024-01-01 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1023250,1023250,0,405207,0.39599999785423
"2024-01-01 01:00:00","2024-01-01 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1037250,1037250,0,410751,0.39599999785423
"2024-01-01 02:00:00","2024-01-01 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1039750,1039750,0,411741,0.39599999785423
"2024-01-01 03:00:00","2024-01-01 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,988250,988250,0,391347,0.39599999785423
"2024-01-01 04:00:00","2024-01-01 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,982500,982500,0,389070,0.39599999785423
"2024-01-01 05:00:00","2024-01-01 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,909500,909500,0,360162,0.39599999785423
"2024-01-01 06:00:00","2024-01-01 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,937250,937250,0,371151,0.39599999785423
"2024-01-01 07:00:00","2024-01-01 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,904000,904000,0,357984,0.39599999785423
"2024-01-01 08:00:00","2024-01-01 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,852750,852750,0,337689,0.39599999785423
"2024-01-01 09:00:00","2024-01-01 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,891500,891500,0,353034,0.39599999785423
"2024-01-01 10:00:00","2024-01-01 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,881500,881500,0,349074,0.39599999785423
"2024-01-01 11:00:00","2024-01-01 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,867000,867000,0,343332,0.39599999785423
"2024-01-01 12:00:00","2024-01-01 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,887250,887250,0,351351,0.39599999785423
"2024-01-01 13:00:00","2024-01-01 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,919250,919250,0,364023,0.39599999785423
"2024-01-01 14:00:00","2024-01-01 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,980750,980750,0,388377,0.39599999785423
"2024-01-01 15:00:00","2024-01-01 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1087750,1087750,0,430749,0.39599999785423
"2024-01-01 16:00:00","2024-01-01 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1525250,1525250,0,603999,0.39599999785423
"2024-01-01 17:00:00","2024-01-01 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1280750,1280750,0,507177,0.39599999785423
"2024-01-01 18:00:00","2024-01-01 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1176500,1176500,0,465894,0.39599999785423
"2024-01-01 19:00:00","2024-01-01 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1267000,1267000,0,501732,0.39599999785423
"2024-01-01 20:00:00","2024-01-01 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1129500,1129500,0,447282,0.39599999785423
"2024-01-01 21:00:00","2024-01-01 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1018000,1018000,0,403128,0.39599999785423
"2024-01-01 22:00:00","2024-01-01 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1045250,1045250,0,413919,0.39599999785423
"2024-01-01 23:00:00","2024-01-02 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1009750,1009750,0,399861,0.39599999785423
"2024-01-02 00:00:00","2024-01-02 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,981000,981000,0,388476,0.39599999785423
"2024-01-02 01:00:00","2024-01-02 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1031000,1031000,0,408276,0.39599999785423
"2024-01-02 02:00:00","2024-01-02 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1032250,1032250,0,408771,0.39599999785423
"2024-01-02 03:00:00","2024-01-02 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1048250,1048250,0,415107,0.39599999785423
"2024-01-02 04:00:00","2024-01-02 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1180250,1180250,0,467379,0.39599999785423
"2024-01-02 05:00:00","2024-01-02 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1138000,1138000,0,450648,0.39599999785423
"2024-01-02 06:00:00","2024-01-02 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1229750,1229750,0,486981,0.39599999785423
"2024-01-02 07:00:00","2024-01-02 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1332500,1332500,0,527670,0.39599999785423
"2024-01-02 08:00:00","2024-01-02 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1353500,1353500,0,535986,0.39599999785423
"2024-01-02 09:00:00","2024-01-02 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1438750,1438750,0,569745,0.39599999785423
"2024-01-02 10:00:00","2024-01-02 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1717500,1717500,0,680130,0.39599999785423
"2024-01-02 11:00:00","2024-01-02 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2134250,2134250,0,845163,0.39599999785423
"2024-01-02 12:00:00","2024-01-02 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2434500,2434500,0,964062,0.39599999785423
"2024-01-02 13:00:00","2024-01-02 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2373250,2373250,0,939807,0.39599999785423
"2024-01-02 14:00:00","2024-01-02 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2368000,2368000,0,937728,0.39599999785423
"2024-01-02 15:00:00","2024-01-02 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2330250,2330250,0,922779,0.39599999785423
"2024-01-02 16:00:00","2024-01-02 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2364250,2364250,0,936243,0.39599999785423
"2024-01-02 17:00:00","2024-01-02 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2160750,2160750,0,855657,0.39599999785423
"2024-01-02 18:00:00","2024-01-02 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1643500,1643500,0,650826,0.39599999785423
"2024-01-02 19:00:00","2024-01-02 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1742000,1742000,0,689832,0.39599999785423
"2024-01-02 20:00:00","2024-01-02 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1638750,1638750,0,648945,0.39599999785423
"2024-01-02 21:00:00","2024-01-02 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1694250,1694250,0,670923,0.39599999785423
"2024-01-02 22:00:00","2024-01-02 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1750500,1750500,0,693198,0.39599999785423
"2024-01-02 23:00:00","2024-01-03 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1282250,1282250,0,507771,0.39599999785423
"2024-01-03 00:00:00","2024-01-03 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1194500,1194500,0,473022,0.39599999785423
"2024-01-03 01:00:00","2024-01-03 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1071250,1071250,0,424215,0.39599999785423
"2024-01-03 02:00:00","2024-01-03 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1046000,1046000,0,414216,0.39599999785423
"2024-01-03 03:00:00","2024-01-03 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1046500,1046500,0,414414,0.39599999785423
"2024-01-03 04:00:00","2024-01-03 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1035500,1035500,0,410058,0.39599999785423
"2024-01-03 05:00:00","2024-01-03 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1107500,1107500,0,438570,0.39599999785423
"2024-01-03 06:00:00","2024-01-03 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1188750,1188750,0,470745,0.39599999785423
"2024-01-03 07:00:00","2024-01-03 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1363250,1363250,0,539847,0.39599999785423
"2024-01-03 08:00:00","2024-01-03 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1394500,1394500,0,552222,0.39599999785423
"2024-01-03 09:00:00","2024-01-03 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1516000,1516000,0,600336,0.39599999785423
"2024-01-03 10:00:00","2024-01-03 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1577750,1577750,0,624789,0.39599999785423
"2024-01-03 11:00:00","2024-01-03 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1519500,1519500,0,601722,0.39599999785423
"2024-01-03 12:00:00","2024-01-03 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1589250,1589250,0,629343,0.39599999785423
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1755000,1755000,0,694980,0.39599999785423
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2074750,2074750,0,821601,0.39599999785423
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2419000,2419000,0,957924,0.39599999785423
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2668750,2668750,0,1056825,0.39599999785423
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2606500,2606500,0,1032174,0.39599999785423
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2523000,2523000,0,999108,0.39599999785423
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2060250,2060250,0,815859,0.39599999785423
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1824250,1824250,0,722403,0.39599999785423
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1889750,1889750,0,748341,0.39599999785423
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1622750,1622750,0,642609,0.39599999785423
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1613750,1613750,0,639045,0.39599999785423
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1362500,1362500,0,539550,0.39599999785423
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1289250,1289250,0,510543,0.39599999785423
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1243750,1243750,0,492525,0.39599999785423
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1299000,1299000,0,514404,0.39599999785423
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1648750,1648750,0,652905,0.39599999785423
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2160250,2160250,0,855459,0.39599999785423
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3051250,3051250,0,1208295,0.39599999785423
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4087500,4087500,0,1618650,0.39599999785423
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4940250,4940250,0,1956339,0.39599999785423
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5721750,5721750,0,2265813,0.39599999785423
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5778500,5778500,0,2288286,0.39599999785423
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5719500,5719500,0,2264922,0.39599999785423
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5869750,5869750,0,2324421,0.39599999785423
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,6711500,6711500,0,2657754,0.39599999785423
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7535000,7535000,0,2983860,0.39599999785423
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7487000,7487000,0,2964852,0.39599999785423
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7886500,7886500,0,3123054,0.39599999785423
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7921000,7921000,0,3136716,0.39599999785423
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7778500,7778500,0,3080286,0.39599999785423
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7264250,7264250,0,2876643,0.39599999785423
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,6543250,6543250,0,2591127,0.39599999785423
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5072500,5072500,0,2008710,0.39599999785423
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3300500,3300500,0,1306998,0.39599999785423
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3201250,3201250,0,1267695,0.39599999785423
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2502500,2502500,0,990990,0.39599999785423
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2194500,2194500,0,869022,0.39599999785423
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1997750,1997750,0,791109,0.39599999785423
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1984250,1984250,0,785763,0.39599999785423
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2256750,2256750,0,893673,0.39599999785423
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2632250,2632250,0,1042371,0.39599999785423
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3169250,3169250,0,1255023,0.39599999785423
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3983250,3983250,0,1577367,0.39599999785423
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4752750,4752750,0,1882089,0.39599999785423
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5168000,5168000,0,2046528,0.39599999785423
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5220500,5220500,0,2067318,0.39599999785423
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5281500,5281500,0,2091474,0.39599999785423
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5100500,5100500,0,2019798,0.39599999785423
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5243750,5243750,0,2076525,0.39599999785423
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5299500,5299500,0,2098602,0.39599999785423
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5106250,5106250,0,2022075,0.39599999785423
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4889000,4889000,0,1936044,0.39599999785423
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4952250,4952250,0,1961091,0.39599999785423
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4827500,4827500,0,1911690,0.39599999785423
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4509000,4509000,0,1785564,0.39599999785423
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4190500,4190500,0,1659438,0.39599999785423
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3986250,3986250,0,1578555,0.39599999785423
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3161750,3161750,0,1252053,0.39599999785423
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2908500,2908500,0,1151766,0.39599999785423
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2490500,2490500,0,986238,0.39599999785423
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2274750,2274750,0,900801,0.39599999785423
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2299250,2299250,0,910503,0.39599999785423
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2152750,2152750,0,852489,0.39599999785423
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2348250,2348250,0,929907,0.39599999785423
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2068000,2068000,0,818928,0.39599999785423
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2643500,2643500,0,1046826,0.39599999785423
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3070250,3070250,0,1215819,0.39599999785423
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4191500,4191500,0,1659834,0.39599999785423
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4472250,4472250,0,1771011,0.39599999785423
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4456750,4456750,0,1764873,0.39599999785423
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4489000,4489000,0,1777644,0.39599999785423
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4377750,4377750,0,1733589,0.39599999785423
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4224250,4224250,0,1672803,0.39599999785423
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4396000,4396000,0,1740816,0.39599999785423
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4499500,4499500,0,1781802,0.39599999785423
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4539500,4539500,0,1797642,0.39599999785423
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4367500,4367500,0,1729530,0.39599999785423
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4302000,4302000,0,1703592,0.39599999785423
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4165000,4165000,0,1649340,0.39599999785423
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3667750,3667750,0,1452429,0.39599999785423
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3444750,3444750,0,1364121,0.39599999785423
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2618750,2618750,0,1037025,0.39599999785423
"2024-01-06 23:00:00","2024-01-07 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2006500,2006500,0,794574,0.39599999785423
"2024-01-07 00:00:00","2024-01-07 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1723000,1723000,0,682308,0.39599999785423
"2024-01-07 01:00:00","2024-01-07 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1661750,1661750,0,658053,0.39599999785423
"2024-01-07 02:00:00","2024-01-07 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1437000,1437000,0,569052,0.39599999785423
"2024-01-07 03:00:00","2024-01-07 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1545000,1545000,0,611820,0.39599999785423
"2024-01-07 04:00:00","2024-01-07 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1651000,1651000,0,653796,0.39599999785423
"2024-01-07 05:00:00","2024-01-07 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1684750,1684750,0,667161,0.39599999785423
"2024-01-07 06:00:00","2024-01-07 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1693500,1693500,0,670626,0.39599999785423
"2024-01-07 07:00:00","2024-01-07 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,1704500,1704500,0,674982,0.39599999785423
"2024-01-07 08:00:00","2024-01-07 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2100750,2100750,0,831897,0.39599999785423
"2024-01-07 09:00:00","2024-01-07 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2443750,2443750,0,967725,0.39599999785423
"2024-01-07 10:00:00","2024-01-07 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2651750,2651750,0,1050093,0.39599999785423
"2024-01-07 11:00:00","2024-01-07 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3062250,3062250,0,1212651,0.39599999785423
"2024-01-07 12:00:00","2024-01-07 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3064000,3064000,0,1213344,0.39599999785423
"2024-01-07 13:00:00","2024-01-07 14:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3149250,3149250,0,1247103,0.39599999785423
"2024-01-07 14:00:00","2024-01-07 15:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3596750,3596750,0,1424313,0.39599999785423
"2024-01-07 15:00:00","2024-01-07 16:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4051000,4051000,0,1604196,0.39599999785423
"2024-01-07 16:00:00","2024-01-07 17:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4195750,4195750,0,1661517,0.39599999785423
"2024-01-07 17:00:00","2024-01-07 18:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4316250,4316250,0,1709235,0.39599999785423
"2024-01-07 18:00:00","2024-01-07 19:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4404000,4404000,0,1743984,0.39599999785423
"2024-01-07 19:00:00","2024-01-07 20:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4413750,4413750,0,1747845,0.39599999785423
"2024-01-07 20:00:00","2024-01-07 21:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,4415250,4415250,0,1748439,0.39599999785423
"2024-01-07 21:00:00","2024-01-07 22:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3920250,3920250,0,1552419,0.39599999785423
"2024-01-07 22:00:00","2024-01-07 23:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2894250,2894250,0,1146123,0.39599999785423
"2024-01-07 23:00:00","2024-01-08 00:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2575750,2575750,0,1019997,0.39599999785423
"2024-01-08 00:00:00","2024-01-08 01:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2316500,2316500,0,917334,0.39599999785423
"2024-01-08 01:00:00","2024-01-08 02:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2518000,2518000,0,997128,0.39599999785423
"2024-01-08 02:00:00","2024-01-08 03:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2282000,2282000,0,903672,0.39599999785423
"2024-01-08 03:00:00","2024-01-08 04:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,2311250,2311250,0,915255,0.39599999785423
"2024-01-08 04:00:00","2024-01-08 05:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,3155250,3155250,0,1249479,0.39599999785423
"2024-01-08 05:00:00","2024-01-08 06:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,5398750,5398750,0,2137905,0.39599999785423
"2024-01-08 06:00:00","2024-01-08 07:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7750000,7750000,0,3069000,0.39599999785423
"2024-01-08 07:00:00","2024-01-08 08:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,8474750,8474750,0,3356001,0.39599999785423
"2024-01-08 08:00:00","2024-01-08 09:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,8618500,8618500,0,3412926,0.39599999785423
"2024-01-08 09:00:00","2024-01-08 10:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,8928000,8928000,0,3535488,0.39599999785423
"2024-01-08 10:00:00","2024-01-08 11:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,8692000,8692000,0,3442032,0.39599999785423
"2024-01-08 11:00:00","2024-01-08 12:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7883250,7883250,0,3121767,0.39599999785423
"2024-01-08 12:00:00","2024-01-08 13:00:00",Nederland,FossilGasPower,Hour,UTC,Providing,Current,7912000,7912000,0,3133152,0.39599999785423
