"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-12-31 23:00:00","2024-01-01 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 00:00:00","2024-01-01 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 01:00:00","2024-01-01 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 02:00:00","2024-01-01 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 03:00:00","2024-01-01 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 04:00:00","2024-01-01 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 05:00:00","2024-01-01 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 06:00:00","2024-01-01 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 07:00:00","2024-01-01 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 08:00:00","2024-01-01 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 09:00:00","2024-01-01 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 10:00:00","2024-01-01 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 11:00:00","2024-01-01 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 12:00:00","2024-01-01 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 13:00:00","2024-01-01 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 14:00:00","2024-01-01 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,895,895,0.0017883749678731,712,0.59850001335144
"2024-01-01 15:00:00","2024-01-01 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,179,179,0.00035767498775385,142,0.19949999451637
"2024-01-01 16:00:00","2024-01-01 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 17:00:00","2024-01-01 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 18:00:00","2024-01-01 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 19:00:00","2024-01-01 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1074,1074,0.0021460501011461,855,0.59850001335144
"2024-01-01 20:00:00","2024-01-01 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 21:00:00","2024-01-01 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 22:00:00","2024-01-01 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-01 23:00:00","2024-01-02 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 00:00:00","2024-01-02 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 01:00:00","2024-01-02 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 02:00:00","2024-01-02 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 03:00:00","2024-01-02 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 04:00:00","2024-01-02 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 05:00:00","2024-01-02 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 06:00:00","2024-01-02 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 07:00:00","2024-01-02 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 08:00:00","2024-01-02 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 09:00:00","2024-01-02 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 10:00:00","2024-01-02 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 11:00:00","2024-01-02 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 12:00:00","2024-01-02 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 13:00:00","2024-01-02 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 14:00:00","2024-01-02 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 15:00:00","2024-01-02 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 16:00:00","2024-01-02 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 17:00:00","2024-01-02 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 18:00:00","2024-01-02 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 19:00:00","2024-01-02 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 20:00:00","2024-01-02 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 21:00:00","2024-01-02 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 22:00:00","2024-01-02 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-02 23:00:00","2024-01-03 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 00:00:00","2024-01-03 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 01:00:00","2024-01-03 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 02:00:00","2024-01-03 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 03:00:00","2024-01-03 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 04:00:00","2024-01-03 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 05:00:00","2024-01-03 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 06:00:00","2024-01-03 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 07:00:00","2024-01-03 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 08:00:00","2024-01-03 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 09:00:00","2024-01-03 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 10:00:00","2024-01-03 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 11:00:00","2024-01-03 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 12:00:00","2024-01-03 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,117496,117496,0.23499299585819,93760,0.79799997806549
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,189747,189747,0.37949350476265,151416,0.79799997806549
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,227304,227304,0.45460548996925,181386,0.79799997806549
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,302237,302237,0.60447150468826,241182,0.79799997806549
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,304204,304204,0.60840600728989,242752,0.79799997806549
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,307779,307779,0.61555922031403,245605,0.79799997806549
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,309211,309211,0.61842101812363,246748,0.79799997806549
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,237138,237138,0.47427776455879,189235,0.79799997806549
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,226767,226767,0.45353248715401,180957,0.79799997806549
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,230521,230521,0.46104374527931,183955,0.79799997806549
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,217288,217288,0.4345754981041,173394,0.79799997806549
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,191535,191535,0.38307026028633,152843,0.79799997806549
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,183486,183486,0.36697500944138,146422,0.79799997806549
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,212280,212280,0.42456048727036,169398,0.79799997806549
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,272548,272548,0.54509747028351,217491,0.79799997806549
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,408644,408644,0.81728851795197,326096,0.79799997806549
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,589629,589629,1.1792550086975,470522,0.79799997806549
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,683876,683876,1.3677500486374,545731,0.79799997806549
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,798152,798152,1.596307516098,636924,0.79799997806549
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,666708,666708,1.3334150314331,532030,0.79799997806549
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,726975,726975,1.453950047493,580124,0.79799997806549
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,732876,732876,1.4657524824142,584834,0.79799997806549
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,683875,683875,1.3677525520325,545731,0.79799997806549
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,730015,730015,1.4600324630737,582550,0.79799997806549
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,812280,812280,1.6245625019073,648198,0.79799997806549
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,885783,885783,1.7715674638748,706854,0.79799997806549
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,974130,974130,1.9482599496841,777354,0.79799997806549
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,976097,976097,1.9521925449371,778922,0.79799997806549
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,974307,974307,1.9486149549484,777496,0.79799997806549
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,974129,974129,1.9482599496841,777352,0.79799997806549
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1058362,1058362,2.1167249679565,844570,0.79799997806549
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,999345,999345,1.9986925125122,797475,0.79799997806549
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,889002,889002,1.7780050039291,709423,0.79799997806549
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,779553,779553,1.5591050386429,622081,0.79799997806549
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,587482,587482,1.1749625205994,468809,0.79799997806549
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,424919,424919,0.84983652830124,339083,0.79799997806549
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,436900,436900,0.87380123138428,348645,0.79799997806549
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,439047,439047,0.87809300422668,350357,0.79799997806549
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,532579,532579,1.065157532692,424995,0.79799997806549
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,706408,706408,1.4128174781799,563712,0.79799997806549
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,945695,945695,1.891387462616,754661,0.79799997806549
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,993087,993087,1.9861700534821,792480,0.79799997806549
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,976275,976275,1.9525500535965,779065,0.79799997806549
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,983607,983607,1.9672149419785,784917,0.79799997806549
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1079822,1079822,2.159642457962,861696,0.79799997806549
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1133652,1133652,2.2673025131226,904653,0.79799997806549
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1125963,1125963,2.2519249916077,898517,0.79799997806549
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1143846,1143846,2.2876925468445,912788,0.79799997806549
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1162803,1162803,2.3256049156189,927914,0.79799997806549
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1176573,1176573,2.3531475067139,938903,0.79799997806549
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1076961,1076961,2.1539225578308,859413,0.79799997806549
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1167453,1167453,2.3349049091339,931625,0.79799997806549
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1181581,1181581,2.3631598949432,942899,0.79799997806549
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1175857,1175857,2.3517124652863,938334,0.79799997806549
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1071774,1071774,2.1435499191284,855274,0.79799997806549
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,996126,996126,1.9922524690628,794906,0.79799997806549
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,885246,885246,1.770495057106,706425,0.79799997806549
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,741462,741462,1.4829250574112,591684,0.79799997806549
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,617527,617527,1.2350524663925,492784,0.79799997806549
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,495559,495559,0.99111825227737,395455,0.79799997806549
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,482861,482861,0.96572399139404,385321,0.79799997806549
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,474456,474456,0.9489129781723,378614,0.79799997806549
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,484470,484470,0.9689427614212,386605,0.79799997806549
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,563338,563338,1.1266800165176,449543,0.79799997806549
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,726976,726976,1.4539525508881,580125,0.79799997806549
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,976453,976453,1.9529074430466,779208,0.79799997806549
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1133474,1133474,2.2669448852539,904510,0.79799997806549
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1183012,1183012,2.3660225868225,944042,0.79799997806549
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1184621,1184621,2.3692424297333,945326,0.79799997806549
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1181223,1181223,2.3624475002289,942614,0.79799997806549
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1181760,1181760,2.3635199069977,943043,0.79799997806549
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1116841,1116841,2.2336850166321,891237,0.79799997806549
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1141342,1141342,2.2826850414276,910788,0.79799997806549
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1147959,1147959,2.2959175109863,916070,0.79799997806549
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1164054,1164054,2.3281075954437,928913,0.79799997806549
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1184799,1184799,2.3696000576019,945469,0.79799997806549
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1184084,1184084,2.3681674003601,944898,0.79799997806549
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1186052,1186052,2.372104883194,946466,0.79799997806549
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1100746,1100746,2.2014899253845,878394,0.79799997806549
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,978063,978063,1.9561275243759,780494,0.79799997806549
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,803876,803876,1.6077500581741,641490,0.79799997806549
"2024-01-06 23:00:00","2024-01-07 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,561729,561729,1.1234580278397,448257,0.79799997806549
"2024-01-07 00:00:00","2024-01-07 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,488047,488047,0.97609651088715,389461,0.79799997806549
"2024-01-07 01:00:00","2024-01-07 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,492340,492340,0.98468101024628,392886,0.79799997806549
"2024-01-07 02:00:00","2024-01-07 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,444054,444054,0.888108253479,354353,0.79799997806549
"2024-01-07 03:00:00","2024-01-07 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,437617,437617,0.87523174285889,349216,0.79799997806549
"2024-01-07 04:00:00","2024-01-07 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,485366,485366,0.97073101997375,387319,0.79799997806549
"2024-01-07 05:00:00","2024-01-07 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,498600,498600,0.99719750881195,397881,0.79799997806549
"2024-01-07 06:00:00","2024-01-07 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,518093,518093,1.0361850261688,413435,0.79799997806549
"2024-01-07 07:00:00","2024-01-07 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,592133,592133,1.1842625141144,472520,0.79799997806549
"2024-01-07 08:00:00","2024-01-07 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,782772,782772,1.5655424594879,624650,0.79799997806549
"2024-01-07 09:00:00","2024-01-07 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1001670,1001670,2.0033400058746,799330,0.79799997806549
"2024-01-07 10:00:00","2024-01-07 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1057289,1057289,2.1145775318146,843714,0.79799997806549
"2024-01-07 11:00:00","2024-01-07 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,987005,987005,1.9740099906921,787628,0.79799997806549
"2024-01-07 12:00:00","2024-01-07 13:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1053175,1053175,2.1063499450684,840432,0.79799997806549
"2024-01-07 13:00:00","2024-01-07 14:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1078749,1078749,2.1575000286102,860840,0.79799997806549
"2024-01-07 14:00:00","2024-01-07 15:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1075709,1075709,2.1514174938202,858414,0.79799997806549
"2024-01-07 15:00:00","2024-01-07 16:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1104859,1104859,2.2097175121307,881675,0.79799997806549
"2024-01-07 16:00:00","2024-01-07 17:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1155291,1155291,2.3105823993683,921921,0.79799997806549
"2024-01-07 17:00:00","2024-01-07 18:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1161373,1161373,2.3227450847626,926773,0.79799997806549
"2024-01-07 18:00:00","2024-01-07 19:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1164591,1164591,2.3291823863983,929341,0.79799997806549
"2024-01-07 19:00:00","2024-01-07 20:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1145813,1145813,2.2916250228882,914357,0.79799997806549
"2024-01-07 20:00:00","2024-01-07 21:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1082863,1082863,2.1657249927521,864123,0.79799997806549
"2024-01-07 21:00:00","2024-01-07 22:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,982713,982713,1.9654275178909,784203,0.79799997806549
"2024-01-07 22:00:00","2024-01-07 23:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,804412,804412,1.6088224649429,641919,0.79799997806549
"2024-01-07 23:00:00","2024-01-08 00:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,614307,614307,1.2286150455475,490216,0.79799997806549
"2024-01-08 00:00:00","2024-01-08 01:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,552072,552072,1.1041425466537,440550,0.79799997806549
"2024-01-08 01:00:00","2024-01-08 02:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,593205,593205,1.1864099502563,473375,0.79799997806549
"2024-01-08 02:00:00","2024-01-08 03:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,610193,610193,1.2203924655914,486933,0.79799997806549
"2024-01-08 03:00:00","2024-01-08 04:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,717319,717319,1.4346350431442,572418,0.79799997806549
"2024-01-08 04:00:00","2024-01-08 05:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,983965,983965,1.9679299592972,785202,0.79799997806549
"2024-01-08 05:00:00","2024-01-08 06:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1352550,1352550,2.7050974369049,1079332,0.79799997806549
"2024-01-08 06:00:00","2024-01-08 07:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1538363,1538363,3.0767250061035,1227611,0.79799997806549
"2024-01-08 07:00:00","2024-01-08 08:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1632252,1632252,3.2645049095154,1302535,0.79799997806549
"2024-01-08 08:00:00","2024-01-08 09:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1864383,1864383,3.7287673950195,1487775,0.79799997806549
"2024-01-08 09:00:00","2024-01-08 10:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1923936,1923936,3.8478724956512,1535299,0.79799997806549
"2024-01-08 10:00:00","2024-01-08 11:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1993682,1993682,3.9873650074005,1590957,0.79799997806549
"2024-01-08 11:00:00","2024-01-08 12:00:00",Nederland,FossilHardCoal,Hour,UTC,Providing,Current,1982416,1982416,3.9648325443268,1581965,0.79799997806549
